BUYER_STATE,BUYER_COUNTY,YEAR,Total_Weight
GA,FANNIN,2010,23418.773801362615
GA,FANNIN,2011,18193.81317067534
GA,FANNIN,2012,17950.255902037665
GA,FAYETTE,2006,22585.72325571216
GA,FAYETTE,2007,24898.48220084097
GA,FAYETTE,2008,26421.209483429197
GA,FAYETTE,2009,29384.10873491411
GA,FAYETTE,2010,30660.98262465156
GA,FAYETTE,2011,35016.72134272681
GA,FAYETTE,2012,35786.03886408921
GA,FLOYD,2006,43319.736009952765
GA,FLOYD,2007,50949.98231057869
GA,FLOYD,2008,55643.38887590427
GA,FLOYD,2009,60090.13323409129
GA,FLOYD,2010,64480.0320938662
GA,FLOYD,2011,73599.50484045474
GA,FLOYD,2012,73445.99456497988
GA,FORSYTH,2006,23957.384936725713
GA,FORSYTH,2007,30946.089410450993
GA,FORSYTH,2008,35995.2040982263
GA,FORSYTH,2009,49880.47563795142
GA,FORSYTH,2010,57494.16120795157
GA,FORSYTH,2011,60955.79370045144
GA,FORSYTH,2012,60962.110924314096
GA,FRANKLIN,2006,13745.249143862566
GA,FRANKLIN,2007,16023.043025000128
GA,FRANKLIN,2008,17553.755937500006
GA,FRANKLIN,2009,19573.507649999963
GA,FRANKLIN,2010,23194.638877499965
GA,FRANKLIN,2011,26354.97107294989
GA,FRANKLIN,2012,26069.729107724932
GA,FULTON,2006,124059.83383148852
GA,FULTON,2007,143243.1710992921
GA,FULTON,2008,157442.01897473092
GA,FULTON,2009,193804.97527591765
GA,FULTON,2010,249173.47378655005
GA,FULTON,2011,266960.88088985434
GA,FULTON,2012,228820.27510696382
GA,GILMER,2006,10316.900070725154
GA,GILMER,2007,12522.306741450226
GA,GILMER,2008,15726.205813850343
GA,GILMER,2009,17856.14978021276
GA,GILMER,2010,20281.198459987798
GA,GILMER,2011,20971.320466350266
GA,GILMER,2012,19647.835808400287
GA,GLASCOCK,2006,0.3027
GA,GLASCOCK,2007,1.2108
GA,GLASCOCK,2008,1.2108
GA,GLYNN,2006,23975.292711000784
GA,GLYNN,2007,29939.806739363557
GA,GLYNN,2008,30444.509966451198
GA,GLYNN,2009,37155.58612608826
GA,GLYNN,2010,54681.308171288365
GA,GLYNN,2011,49924.365217725695
GA,GLYNN,2012,35013.24119340055
GA,GORDON,2006,13377.658454000277
GA,GORDON,2007,16484.991748500208
GA,GORDON,2008,18083.266567500406
GA,GORDON,2009,19382.198032500415
GA,GORDON,2010,27144.79042500059
GA,GORDON,2011,25952.494372500652
GA,GORDON,2012,24075.749022038046
GA,GRADY,2006,2266.556958500009
GA,GRADY,2007,2793.3159120000005
GA,GRADY,2008,2959.7584709999974
GA,GRADY,2009,3091.5672825000074
GA,GRADY,2010,4079.5264088625045
GA,GRADY,2011,5123.661510225049
GA,GRADY,2012,6388.069935225103
GA,GREENE,2006,3760.1734017249946
GA,GREENE,2007,4626.894739500004
GA,GREENE,2008,5677.711566862526
GA,GREENE,2009,6041.123430225033
GA,GREENE,2010,6979.728723862537
GA,GREENE,2011,8809.313700675077
GA,GREENE,2012,9380.242279537593
GA,GWINNETT,2006,105160.13310983083
GA,GWINNETT,2007,120667.08058314174
GA,GWINNETT,2008,132376.90603786905
GA,GWINNETT,2009,146513.83717317978
GA,GWINNETT,2010,180745.40740659172
GA,GWINNETT,2011,211691.5332206841
GA,GWINNETT,2012,205313.57711225477
GA,HABERSHAM,2006,11947.394466450307
GA,HABERSHAM,2007,14530.06021336287
GA,HABERSHAM,2008,17505.962451225478
GA,HABERSHAM,2009,21287.09015317541
GA,HABERSHAM,2010,21222.635677500395
GA,HABERSHAM,2011,21943.693920000456
GA,HABERSHAM,2012,20488.71002081288
GA,HALL,2006,37456.76444180125
GA,HALL,2007,45313.39209037717
GA,HALL,2008,52573.06447088952
GA,HALL,2009,63283.70384340152
GA,HALL,2010,80698.41317704033
GA,HALL,2011,79414.02467362727
GA,HALL,2012,76006.89618566471
GA,HANCOCK,2006,581.501146999999
GA,HANCOCK,2007,576.7288499999997
GA,HANCOCK,2008,657.8400734999998
GA,HANCOCK,2009,595.8315000000001
GA,HANCOCK,2010,1047.7002750000006
GA,HANCOCK,2011,844.3413375000005
GA,HANCOCK,2012,924.1319550000024
GA,HARALSON,2006,25999.723028450404
GA,HARALSON,2007,29705.630229662962
GA,HARALSON,2008,28948.446513787865
GA,HARALSON,2009,32680.22076543788
GA,HARALSON,2010,35773.42065180055
GA,HARALSON,2011,38540.49735067554
GA,HARALSON,2012,38605.72934066308
GA,HARRIS,2006,655.4507625000003
GA,HARRIS,2007,711.6140475000011
GA,HARRIS,2008,764.829112500001
GA,HARRIS,2009,846.3689624999996
GA,HARRIS,2010,1156.425300000002
GA,HARRIS,2011,1146.112650000004
GA,HARRIS,2012,1146.9865650000029
GA,HART,2006,8871.457820437627
GA,HART,2007,9080.086503662631
GA,HART,2008,11074.556793500155
GA,HART,2009,12296.336103862619
GA,HART,2010,11633.291400000197
GA,HART,2011,13391.426074087722
GA,HART,2012,12007.82743031273
GA,HEARD,2006,1032.8392125000014
GA,HEARD,2007,1358.4615000000038
GA,HEARD,2008,2239.4678850000046
GA,HEARD,2009,2661.389002500006
GA,HEARD,2010,2616.417514762505
GA,HEARD,2011,3072.9600038625067
GA,HEARD,2012,2555.7382500000053
GA,HENRY,2006,38097.24957895195
GA,HENRY,2007,44744.02472275195
GA,HENRY,2008,47665.331420652044
GA,HENRY,2009,57436.72016010154
GA,HENRY,2010,70250.59940658977
GA,HENRY,2011,81436.83070226634
GA,HENRY,2012,76409.23508089087
GA,HOUSTON,2006,32261.062367089387
GA,HOUSTON,2007,38332.58840517753
GA,HOUSTON,2008,44371.775722090286
GA,HOUSTON,2009,48572.961955464874
GA,HOUSTON,2010,58661.75091858953
GA,HOUSTON,2011,68624.67195795268
GA,HOUSTON,2012,65074.39699908968
GA,IRWIN,2006,761.7755400000008
GA,IRWIN,2007,893.4401475000011
GA,IRWIN,2008,1155.1360650000015
GA,IRWIN,2009,1012.0572375000022
GA,IRWIN,2010,1558.541385000005
GA,IRWIN,2011,1565.819962500005
GA,IRWIN,2012,1710.3516525000057
GA,JACKSON,2006,12812.362985712829
GA,JACKSON,2007,15744.641386062845
GA,JACKSON,2008,21542.64214678769
GA,JACKSON,2009,27167.430782025287
GA,JACKSON,2010,35112.84060179994
GA,JACKSON,2011,40138.74581658724
GA,JACKSON,2012,42902.74804522485
GA,JASPER,2006,1836.0334575000031
GA,JASPER,2007,2346.0899550000036
GA,JASPER,2008,3010.249062000001
GA,JASPER,2009,2751.4648163625075
GA,JASPER,2010,3938.6170050000082
GA,JASPER,2011,3516.224062500011
GA,JASPER,2012,3691.416045000014
GA,JEFF DAVIS,2006,3197.612132999988
GA,JEFF DAVIS,2007,3496.7048363624863
GA,JEFF DAVIS,2008,4085.3265578999994
GA,JEFF DAVIS,2009,4498.470424762523
GA,JEFF DAVIS,2010,7739.687100675076
GA,JEFF DAVIS,2011,13820.130534300111
GA,JEFF DAVIS,2012,12265.51753931264
GA,JEFFERSON,2006,4767.473793000012
GA,JEFFERSON,2007,4064.508116500004
GA,JEFFERSON,2008,4015.112952500004
GA,JEFFERSON,2009,4543.014690000023
GA,JEFFERSON,2010,5818.780878862545
GA,JEFFERSON,2011,8458.950270112586
GA,JEFFERSON,2012,8648.115814087632
GA,JENKINS,2006,2176.268340000002
GA,JENKINS,2007,1964.5942755000024
GA,JENKINS,2008,2288.014927500006
GA,JENKINS,2009,1956.2424375000048
GA,JENKINS,2010,2533.6706925000067
GA,JENKINS,2011,2910.970755000015
GA,JENKINS,2012,3143.3681625000204
GA,JOHNSON,2006,1587.3047175000013
GA,JOHNSON,2007,2149.062204000005
GA,JOHNSON,2008,1779.7752210000035
GA,JOHNSON,2009,1680.0282975000027
GA,JOHNSON,2010,2264.2201500000033
GA,JOHNSON,2011,2311.122817500007
GA,JOHNSON,2012,2295.079657500006
GA,JONES,2006,2561.929399087504
GA,JONES,2007,3099.8036765875036
GA,JONES,2008,4622.041185225013
GA,JONES,2009,6092.83965885004
GA,JONES,2010,8052.204257025066
GA,JONES,2011,8155.025165662561
GA,JONES,2012,7927.674407700079
GA,LAMAR,2006,2418.094406
GA,LAMAR,2007,3403.186341500004
GA,LAMAR,2008,3927.247600000008
GA,LAMAR,2009,4476.585570000018
GA,LAMAR,2010,5158.814979862541
GA,LAMAR,2011,5900.327928862562
GA,LAMAR,2012,5607.657645000049
GA,LANIER,2006,1711.7354050000015
GA,LANIER,2007,1613.5585610000003
GA,LANIER,2008,1655.1745635000048
GA,LANIER,2009,1839.8250075000053
GA,LANIER,2010,2123.3994900000075
GA,LANIER,2011,2455.9480125000096
GA,LANIER,2012,2078.6941575000105
GA,LAURENS,2006,19345.904752500894
GA,LAURENS,2007,22184.48452590088
GA,LAURENS,2008,24830.156796575815
GA,LAURENS,2009,23876.22266838803
GA,LAURENS,2010,28997.264166563215
GA,LAURENS,2011,30367.203890888224
GA,LAURENS,2012,32343.588973837865
GA,LEE,2006,1091.5354500000044
GA,LEE,2007,1354.5731700000022
GA,LEE,2008,1489.5292913625062
GA,LEE,2009,1678.699207500002
GA,LEE,2010,1697.7578625000021
GA,LEE,2011,3322.4614050000105
GA,LEE,2012,4526.186317725013
GA,LIBERTY,2006,4391.264294999998
GA,LIBERTY,2007,5859.982584000075
GA,LIBERTY,2008,6851.420642362622
GA,LIBERTY,2009,7281.087843862604
GA,LIBERTY,2010,9553.121467500176
GA,LIBERTY,2011,11787.538260000143
GA,LIBERTY,2012,12729.412800000164
GA,LINCOLN,2006,1521.4727549999993
GA,LINCOLN,2007,1652.9011559999997
GA,LINCOLN,2008,1878.090900000002
GA,LINCOLN,2009,2053.8586124999983
GA,LINCOLN,2010,2481.028350000005
GA,LINCOLN,2011,2361.338325000006
GA,LINCOLN,2012,2388.305251125009
GA,LONG,2006,486.60228749999925
GA,LONG,2007,600.3608580000003
GA,LONG,2008,857.5448925000022
GA,LONG,2009,990.1371000000033
GA,LONG,2010,1613.7128025000068
GA,LONG,2011,1547.4876075000045
GA,LONG,2012,1995.9483300000047
GA,LOWNDES,2006,19503.797543363413
GA,LOWNDES,2007,23655.470876626023
GA,LOWNDES,2008,30144.94068890132
GA,LOWNDES,2009,32582.370945113307
GA,LOWNDES,2010,36384.20911953863
GA,LOWNDES,2011,43439.7602559008
GA,LOWNDES,2012,46025.0405552265
GA,LUMPKIN,2006,3244.0825699999923
GA,LUMPKIN,2007,4226.5922269999965
GA,LUMPKIN,2008,4347.629990000003
GA,LUMPKIN,2009,4817.369501587518
GA,LUMPKIN,2010,6068.949690000053
GA,LUMPKIN,2011,7648.011352500106
GA,LUMPKIN,2012,8761.737682500107
GA,MACON,2006,3507.058279125001
GA,MACON,2007,3518.601584062505
GA,MACON,2008,4021.102611112509
GA,MACON,2009,4013.6454656625147
GA,MACON,2010,5172.060714750036
GA,MACON,2011,4317.220452712529
GA,MACON,2012,5015.073567937549
GA,MADISON,2006,8037.40326436255
GA,MADISON,2007,10659.215516225064
GA,MADISON,2008,12059.85593650021
GA,MADISON,2009,12280.08101250016
GA,MADISON,2010,14733.683850000221
GA,MADISON,2011,15721.538692500211
GA,MADISON,2012,17595.403302262777
GA,MARION,2006,439.3651424999991
GA,MARION,2007,473.1834749999999
GA,MARION,2008,427.27979999999945
GA,MARION,2009,405.60804749999903
GA,MARION,2010,584.9585999999991
GA,MARION,2011,488.85181499999896
GA,MARION,2012,101.78727749999997
GA,MCDUFFIE,2006,6269.448067500044
GA,MCDUFFIE,2007,7064.847278500054
GA,MCDUFFIE,2008,8669.709504000093
GA,MCDUFFIE,2009,9201.833550000096
GA,MCDUFFIE,2010,10463.412712500098
GA,MCDUFFIE,2011,12099.453382500089
GA,MCDUFFIE,2012,12336.664230225102
GA,MCINTOSH,2006,4216.496617500015
GA,MCINTOSH,2007,4059.9806063625156
GA,MCINTOSH,2008,4607.686162500021
GA,MCINTOSH,2009,7904.74099136253
GA,MCINTOSH,2010,10361.740545000068
GA,MCINTOSH,2011,14997.546885000093
GA,MCINTOSH,2012,15089.76717386254
GA,MERIWETHER,2006,3007.1279200000085
GA,MERIWETHER,2007,4424.03633000001
GA,MERIWETHER,2008,4717.756122500027
GA,MERIWETHER,2009,5005.1562825000265
GA,MERIWETHER,2010,5493.199980000048
GA,MERIWETHER,2011,6123.012892500095
GA,MERIWETHER,2012,6426.285180000085
GA,MILLER,2006,1104.3821625000028
GA,MILLER,2007,1237.5099825000011
GA,MILLER,2008,1216.101637500003
GA,MILLER,2009,1469.1342115875034
GA,MILLER,2010,1833.3461400000037
GA,MILLER,2011,1967.4157875
GA,MILLER,2012,2165.005830000001
GA,MITCHELL,2006,3091.747274999999
GA,MITCHELL,2007,3723.9146877124886
GA,MITCHELL,2008,3440.1754574999986
GA,MITCHELL,2009,3691.2501827250035
GA,MITCHELL,2010,4632.433822500018
GA,MITCHELL,2011,5685.760897500053
GA,MITCHELL,2012,7357.51636500008
GA,MONROE,2006,5680.544412500038
GA,MONROE,2007,7362.303488000093
GA,MONROE,2008,6888.053486000087
GA,MONROE,2009,8126.145048862601
GA,MONROE,2010,11252.497170000095
GA,MONROE,2011,12838.994197500164
GA,MONROE,2012,9489.265080000096
GA,MONTGOMERY,2006,342.36685799999964
GA,MONTGOMERY,2007,341.005461
GA,MONTGOMERY,2008,538.4926124999995
GA,MONTGOMERY,2009,548.1020999999997
GA,MONTGOMERY,2010,748.1221499999986
GA,MONTGOMERY,2011,403.59629999999925
GA,MONTGOMERY,2012,505.23554999999914
GA,MORGAN,2006,3131.258186499991
GA,MORGAN,2007,3380.092924724998
GA,MORGAN,2008,3776.796814500006
GA,MORGAN,2009,4755.486142500035
GA,MORGAN,2010,6231.154657725065
GA,MORGAN,2011,6454.141290000063
GA,MORGAN,2012,8441.299736362607
GA,MURRAY,2006,8772.052013225082
GA,MURRAY,2007,10175.70716222513
GA,MURRAY,2008,12007.073763000222
GA,MURRAY,2009,14640.53352750022
GA,MURRAY,2010,15191.540336587736
GA,MURRAY,2011,16878.405454087813
GA,MURRAY,2012,17748.31341386273
GA,MUSCOGEE,2006,45567.906151354255
GA,MUSCOGEE,2007,54511.314974067594
GA,MUSCOGEE,2008,59565.32224318059
GA,MUSCOGEE,2009,67729.25354445576
GA,MUSCOGEE,2010,81272.51143084475
GA,MUSCOGEE,2011,95051.73452385838
GA,MUSCOGEE,2012,102999.24256928347
GA,NEWTON,2006,15173.728528262665
GA,NEWTON,2007,18236.840234687614
GA,NEWTON,2008,21061.927350375303
GA,NEWTON,2009,26031.82053135038
GA,NEWTON,2010,29471.814176587653
GA,NEWTON,2011,32922.56415408771
GA,NEWTON,2012,31803.023126362692
GA,OCONEE,2006,3201.630478000002
GA,OCONEE,2007,3983.7260045000085
GA,OCONEE,2008,4502.584808362514
GA,OCONEE,2009,4967.062833862524
GA,OCONEE,2010,6134.70953261252
GA,OCONEE,2011,6894.3346202250505
GA,OCONEE,2012,6756.681877950054
GA,OGLETHORPE,2006,1241.7708745000004
GA,OGLETHORPE,2007,2210.8848600000024
GA,OGLETHORPE,2008,2013.7788675000043
GA,OGLETHORPE,2009,2453.4962700000024
GA,OGLETHORPE,2010,3034.2298950000013
GA,OGLETHORPE,2011,3248.6518575000027
GA,OGLETHORPE,2012,3931.3833225000135
GA,PAULDING,2006,20442.622767501114
GA,PAULDING,2007,29054.78205272661
GA,PAULDING,2008,32480.170171726422
GA,PAULDING,2009,38467.39592636358
GA,PAULDING,2010,43254.62444295104
GA,PAULDING,2011,44882.92104761371
GA,PAULDING,2012,42966.59392500095
GA,PEACH,2006,4040.089724087503
GA,PEACH,2007,5125.475937950034
GA,PEACH,2008,5077.6629748625355
GA,PEACH,2009,6276.608370225039
GA,PEACH,2010,8086.613403862581
GA,PEACH,2011,8817.943177500136
GA,PEACH,2012,9620.321415000106
GA,PICKENS,2006,9067.823479500104
GA,PICKENS,2007,11553.322602537659
GA,PICKENS,2008,12612.074250525258
GA,PICKENS,2009,12936.023996775226
GA,PICKENS,2010,15193.427919750247
GA,PICKENS,2011,17933.01639930035
GA,PICKENS,2012,18753.609469087914
GA,PIERCE,2006,4953.368176500015
GA,PIERCE,2007,5856.79424036252
GA,PIERCE,2008,5750.465697000014
GA,PIERCE,2009,5805.769929075038
GA,PIERCE,2010,12793.703877712649
GA,PIERCE,2011,9302.08780136261
GA,PIERCE,2012,8372.561231362572
GA,PIKE,2006,1817.8588875000016
GA,PIKE,2007,1680.244424999999
GA,PIKE,2008,1470.8061900000016
GA,PIKE,2009,1589.632875000004
GA,PIKE,2010,1655.1286875000023
GA,PIKE,2011,1912.5216002249995
GA,PIKE,2012,2168.2489274999975
GA,POLK,2006,20132.68131731303
GA,POLK,2007,24624.24877567592
GA,POLK,2008,26004.63369686352
GA,POLK,2009,26745.46611045089
GA,POLK,2010,27923.512676588503
GA,POLK,2011,32976.24263250097
GA,POLK,2012,30934.11996000082
GA,PULASKI,2006,3747.845596362514
GA,PULASKI,2007,3976.5501643625225
GA,PULASKI,2008,4502.092233862551
GA,PULASKI,2009,5248.152199087561
GA,PULASKI,2010,6312.872306362608
GA,PULASKI,2011,7593.181511362624
GA,PULASKI,2012,8624.575278862621
GA,PUTNAM,2006,2980.116198
GA,PUTNAM,2007,3344.0674253624893
GA,PUTNAM,2008,4025.773358362488
GA,PUTNAM,2009,4576.153230225019
GA,PUTNAM,2010,4901.970795225026
GA,PUTNAM,2011,5290.192365450043
GA,PUTNAM,2012,5613.472001362535
GA,RABUN,2006,7310.533186500059
GA,RABUN,2007,8643.056851350084
GA,RABUN,2008,10524.799009087596
GA,RABUN,2009,11683.348317262653
GA,RABUN,2010,11628.199170225113
GA,RABUN,2011,12000.33388203765
GA,RABUN,2012,12142.440485437677
GA,RANDOLPH,2006,575.9793554999998
GA,RANDOLPH,2007,683.067820950001
GA,RANDOLPH,2008,702.3451868624998
GA,RANDOLPH,2009,900.268485000002
GA,RANDOLPH,2010,958.0746825000045
GA,RANDOLPH,2011,1278.0833250000069
GA,RANDOLPH,2012,1401.78537750001
GA,RICHMOND,2006,44785.93756721473
GA,RICHMOND,2007,52950.70822308987
GA,RICHMOND,2008,61776.855617214795
GA,RICHMOND,2009,67375.71323812692
GA,RICHMOND,2010,81258.43528845263
GA,RICHMOND,2011,94727.33669610301
GA,RICHMOND,2012,99701.89282267846
GA,ROCKDALE,2006,22055.746354000483
GA,ROCKDALE,2007,22674.44353058805
GA,ROCKDALE,2008,24682.722052725898
GA,ROCKDALE,2009,30676.692195000687
GA,ROCKDALE,2010,39152.597059538166
GA,ROCKDALE,2011,45491.458856588564
GA,ROCKDALE,2012,47470.54368270076
GA,SCHLEY,2006,401.58223799999985
GA,SCHLEY,2007,469.8148094999997
GA,SCHLEY,2008,476.4996734999992
GA,SCHLEY,2009,447.2262452249996
GA,SCHLEY,2010,586.9645874999993
GA,SCHLEY,2011,491.649799087499
GA,SCHLEY,2012,345.80291249999937
GA,SCREVEN,2006,1694.0432344999988
GA,SCREVEN,2007,2250.3380519999955
GA,SCREVEN,2008,2730.9872925000004
GA,SCREVEN,2009,2651.1773249999997
GA,SCREVEN,2010,2688.7638150000093
GA,SCREVEN,2011,3104.1248025000145
GA,SCREVEN,2012,2995.489076587511
GA,SEMINOLE,2006,2312.492695500007
GA,SEMINOLE,2007,2490.73424362501
GA,SEMINOLE,2008,2698.7038217625104
GA,SEMINOLE,2009,2883.6841324875154
GA,SEMINOLE,2010,3277.0191121500197
GA,SEMINOLE,2011,3653.139897487526
GA,SEMINOLE,2012,3518.334761587529
GA,SPALDING,2006,19949.46353900044
GA,SPALDING,2007,21720.500104400395
GA,SPALDING,2008,23327.174857438255
GA,SPALDING,2009,24635.156285663103
GA,SPALDING,2010,32950.82668770077
GA,SPALDING,2011,34956.263273588294
GA,SPALDING,2012,34349.64590201333
GA,STEPHENS,2006,17370.255829925343
GA,STEPHENS,2007,21322.500078937817
GA,STEPHENS,2008,24142.19694593798
GA,STEPHENS,2009,26117.963727712755
GA,STEPHENS,2010,29773.09460295045
GA,STEPHENS,2011,36977.64213817541
GA,STEPHENS,2012,30549.977037938028
GA,STEWART,2006,539.8757249999989
GA,STEWART,2007,609.3922988625
GA,STEWART,2008,634.1748899999999
GA,STEWART,2009,850.3953375000017
GA,STEWART,2010,1185.3874125000032
GA,STEWART,2011,1288.1846250000024
GA,STEWART,2012,959.9839127249991
GA,SUMTER,2006,4216.249384499973
GA,SUMTER,2007,4441.587521625012
GA,SUMTER,2008,4738.269365262508
GA,SUMTER,2009,5019.432240000024
GA,SUMTER,2010,5856.107227500045
GA,SUMTER,2011,7420.300815000094
GA,SUMTER,2012,7447.961212500083
GA,TALBOT,2006,191.6218125000001
GA,TALBOT,2011,26.620199999999993
GA,TATTNALL,2006,4909.166124000032
GA,TATTNALL,2007,7540.538364000111
GA,TATTNALL,2008,9866.718307500123
GA,TATTNALL,2009,10431.186705000107
GA,TATTNALL,2010,11548.677498862646
GA,TATTNALL,2011,10688.306887500117
GA,TATTNALL,2012,10844.763172500105
GA,TAYLOR,2006,2412.8105190000015
GA,TAYLOR,2007,2459.267960362503
GA,TAYLOR,2008,2593.67006250001
GA,TAYLOR,2009,2591.6982375000093
GA,TAYLOR,2010,3870.5774550000233
GA,TAYLOR,2011,3504.3740550000202
GA,TAYLOR,2012,3734.1658650000263
GA,TELFAIR,2006,6328.326166162525
GA,TELFAIR,2007,5755.375162500021
GA,TELFAIR,2008,6236.535607725062
GA,TELFAIR,2009,6765.563227500045
GA,TELFAIR,2010,13895.573516362594
GA,TELFAIR,2011,15090.633258862605
GA,TELFAIR,2012,9805.204473862595
GA,TERRELL,2006,678.5992500000004
GA,TERRELL,2007,616.7577899999998
GA,TERRELL,2008,620.4549374999997
GA,TERRELL,2009,1015.4210625000021
GA,TERRELL,2010,1082.7360375000026
GA,TERRELL,2011,1434.2331975000066
GA,TERRELL,2012,1790.7302250000089
GA,THOMAS,2006,6593.51530800006
GA,THOMAS,2007,7479.683753175066
GA,THOMAS,2008,8643.54203688759
GA,THOMAS,2009,8973.985617487604
GA,THOMAS,2010,11593.202683950147
GA,THOMAS,2011,12562.601151450182
GA,THOMAS,2012,14387.645596462691
GA,TIFT,2006,7871.740469175068
GA,TIFT,2007,9289.768154437588
GA,TIFT,2008,10817.795162937564
GA,TIFT,2009,12275.77131011262
GA,TIFT,2010,15808.29310942522
GA,TIFT,2011,17484.167056912724
GA,TIFT,2012,19223.16957045016
GA,TOOMBS,2006,11944.56394822531
GA,TOOMBS,2007,11007.696908362783
GA,TOOMBS,2008,11725.750417500261
GA,TOOMBS,2009,12429.085965000231
GA,TOOMBS,2010,17936.853412500313
GA,TOOMBS,2011,18796.781685000333
GA,TOOMBS,2012,17636.43669386275
GA,TOWNS,2006,2523.9430900000007
GA,TOWNS,2007,3295.367141999999
GA,TOWNS,2008,4271.669277500006
GA,TOWNS,2009,4540.792515000009
GA,TOWNS,2010,4718.705880000018
GA,TOWNS,2011,5080.413090000037
GA,TOWNS,2012,4947.626040000034
GA,TREUTLEN,2006,1490.9629725000018
GA,TREUTLEN,2007,1817.7003500000026
GA,TREUTLEN,2008,2328.9646950000074
GA,TREUTLEN,2009,2169.5347688625006
GA,TREUTLEN,2010,3293.238510675014
GA,TREUTLEN,2011,2885.897842500005
GA,TREUTLEN,2012,2971.5845475000074
GA,TROUP,2006,11997.3438816129
GA,TROUP,2007,13120.751691612963
GA,TROUP,2008,15024.221757362924
GA,TROUP,2009,17585.755951800515
GA,TROUP,2010,19304.618601113132
GA,TROUP,2011,22081.614444750718
GA,TROUP,2012,23619.473650500888
GA,TURNER,2006,1595.1928125000031
GA,TURNER,2007,1333.4478750000044
GA,TURNER,2008,1392.5941875000049
GA,TURNER,2009,1490.6049000000066
GA,TURNER,2010,2168.567430000008
GA,TURNER,2011,2377.929082500008
GA,TURNER,2012,2569.8003600000075
GA,TWIGGS,2006,596.3669249999996
GA,TWIGGS,2007,326.6612624999997
GA,TWIGGS,2008,429.7158149999995
GA,TWIGGS,2009,458.6863874999991
GA,TWIGGS,2010,692.6722125000007
GA,TWIGGS,2011,774.622837500001
GA,TWIGGS,2012,773.7613500000007
GA,UNION,2006,5010.636570500016
GA,UNION,2007,6228.169928537559
GA,UNION,2008,6743.523785587544
GA,UNION,2009,7931.874247500077
GA,UNION,2010,9584.508213862635
GA,UNION,2011,9573.42963750017
GA,UNION,2012,10055.756951587648
GA,UPSON,2006,7054.6980629500695
GA,UPSON,2007,8107.53378048759
GA,UPSON,2008,9128.30029976264
GA,UPSON,2009,9510.00274953764
GA,UPSON,2010,12136.759778400192
GA,UPSON,2011,12706.276269075235
GA,UPSON,2012,13164.23211431272
GA,WALKER,2006,16033.424397500292
GA,WALKER,2007,18488.20723900032
GA,WALKER,2008,20602.776720000365
GA,WALKER,2009,25122.877860000335
GA,WALKER,2010,26162.994195000185
GA,WALKER,2011,30050.449357500194
GA,WALKER,2012,32330.346090225084
GA,WALTON,2006,21429.86916372558
GA,WALTON,2007,24826.740699225695
GA,WALTON,2008,31103.25627736347
GA,WALTON,2009,35107.906684313304
GA,WALTON,2010,40608.1260565883
GA,WALTON,2011,51893.525445450985
GA,WALTON,2012,46574.21780021352
GA,WARE,2006,18239.976692087886
GA,WARE,2007,21528.2284305006
GA,WARE,2008,20349.954084862802
GA,WARE,2009,23720.106101587717
GA,WARE,2010,35402.0799900002
GA,WARE,2011,33081.90502226267
GA,WARE,2012,30516.857963175342
GA,WARREN,2006,232.86193499999987
GA,WARREN,2007,444.46878749999956
GA,WARREN,2008,538.4732624999992
GA,WARREN,2009,581.0717999999995
GA,WARREN,2010,1082.4313875000023
GA,WARREN,2011,1085.7679875000035
GA,WARREN,2012,1051.1075250000026
GA,WASHINGTON,2006,2976.0959729999804
GA,WASHINGTON,2007,3490.6905134999824
GA,WASHINGTON,2008,3973.289396999978
GA,WASHINGTON,2009,4725.239985000017
GA,WASHINGTON,2010,5214.066540000029
GA,WASHINGTON,2011,5594.685532500072
GA,WASHINGTON,2012,6261.391942500077
GA,WAYNE,2006,9923.32989772515
GA,WAYNE,2007,11743.294758000253
GA,WAYNE,2008,13712.62529400025
GA,WAYNE,2009,15697.056405000178
GA,WAYNE,2010,27949.50955500041
GA,WAYNE,2011,31768.250152500274
GA,WAYNE,2012,26200.196696587813
GA,WHEELER,2006,1632.195840000001
GA,WHEELER,2007,1708.1338455000007
GA,WHEELER,2008,2061.7546913625033
GA,WHEELER,2009,2587.3932038625085
GA,WHEELER,2010,3861.127087500022
GA,WHEELER,2011,5541.494475000028
GA,WHEELER,2012,4113.109012500022
GA,WHITE,2006,5848.2401592250435
GA,WHITE,2007,6409.678775312586
GA,WHITE,2008,7328.41815908762
GA,WHITE,2009,9208.566686362652
GA,WHITE,2010,12377.752601362772
GA,WHITE,2011,15105.062343862823
GA,WHITE,2012,17531.333730225255
GA,WHITFIELD,2006,21128.20291458822
GA,WHITFIELD,2007,23780.06343408866
GA,WHITFIELD,2008,28814.277929213444
GA,WHITFIELD,2009,35919.653754563646
GA,WHITFIELD,2010,40573.82137248844
GA,WHITFIELD,2011,47235.512438288475
GA,WHITFIELD,2012,42564.53020953847
GA,WILCOX,2006,1379.992286999999
GA,WILCOX,2007,1585.7818019999972
GA,WILCOX,2008,1658.7812249999997
GA,WILCOX,2009,1586.1567975000034
GA,WILCOX,2010,2472.2533988625123
GA,WILCOX,2011,2788.5342900000046
GA,WILCOX,2012,2854.155630000007
GA,WILKES,2006,2105.0528559999984
GA,WILKES,2007,2437.9560400000028
GA,WILKES,2008,2717.0296110000113
GA,WILKES,2009,3082.250512500011
GA,WILKES,2010,3244.826850000006
GA,WILKES,2011,4042.7457750000085
GA,WILKES,2012,4497.4714875000145
